Order ID,Purchase Date,Product Name,Category,Product Price,Unit Sold,Total Sale,Payment Method
ORD59752,2021-05-17,HP Wired Keyboard,Accessories,4382.02,4,17528.08,Net Banking
ORD12408,2021-05-18,Xiaomi 12 Pro,Mobile,15777.55,3,47332.65,EMI
ORD21780,2021-05-18,Realme GT Neo 3,Mobile,78504.1,2,157008.2,Net Banking
ORD26811,2021-05-18,Motorola Edge 30,Mobile,25206.17,1,25206.17,EMI
ORD94377,2021-05-18,Xiaomi 12 Pro,Mobile,77415.72,1,77415.72,UPI
ORD89525,2021-05-18,Samsung 1TB SSD,Accessories,2363.64,3,7090.92,Net Banking
ORD87774,2021-05-18,Realme GT Neo 3,Mobile,15649.46,4,62597.84,Net Banking
ORD79394,2021-05-18,Samsung Galaxy S22,Mobile,65596.15,1,327980.75,Cash
ORD49073,2021-05-19,Samsung 1TB SSD,Accessories,869.43,3,2608.29,Net Banking
ORD96394,2021-05-19,Sandisk 64GB Pendrive,Accessories,5619.36,4,22477.44,EMI
ORD87221,2021-05-19,iPhone 14,Mobile,34803.65,4,139214.6,Credit Card
ORD26187,2021-05-19,Asus ROG Phone 6,Mobile,70218.07,1,351090.35,Net Banking
ORD91767,2021-05-19,Dell Inspiron 15,Laptop,108078.6,3,324235.8,UPI
ORD30825,2021-05-19,Sony Headphones,Accessories,2500.84,2,5001.68,Cash
ORD97364,2021-05-19,Xiaomi 12 Pro,Mobile,63501.63,3,190504.89,Cash
ORD18945,2021-05-19,Samsung Galaxy S22,Mobile,31340.21,2,62680.42,Credit Card
ORD23559,2021-05-20,Nokia X20,Mobile,88087.45,1,440437.25,Net Banking
ORD91812,2021-05-20,Vivo X80,Mobile,68869.52,4,275478.08,Net Banking
ORD82169,2021-05-20,TP-Link Router,Accessories,7019.66,4,28078.64,Net Banking
ORD76555,2021-05-20,Sandisk 64GB Pendrive,Accessories,7179.74,2,14359.48,UPI
ORD17910,2021-05-21,Acer Aspire 5,Laptop,42381.77,2,84763.54,Net Banking
ORD91264,2021-05-21,Xiaomi 12 Pro,Mobile,55306.66,3,165919.98,Net Banking
ORD28881,2021-05-21,Motorola Edge 30,Mobile,63768.57,2,127537.14,Net Banking
ORD06733,2021-05-21,Razer Blade 15,Laptop,172466.16,3,517398.48,Net Banking
ORD13363,2021-05-21,Realme GT Neo 3,Mobile,72576.77,1,362883.85,Credit Card
ORD09862,2021-05-21,OnePlus 11,Mobile,85014.04,1,425070.2,EMI
ORD05082,2021-05-22,MacBook Air M2,Laptop,181612.67,2,363225.34,EMI
ORD65335,2021-05-22,HP Pavilion x360,Laptop,168072.56,4,672290.24,UPI
ORD88689,2021-05-22,MSI Modern 14,Laptop,123967.48,4,495869.92,EMI
ORD08469,2021-05-22,HP Pavilion x360,Laptop,82103.39,1,82103.39,Cash
ORD06006,2021-05-22,Realme GT Neo 3,Mobile,61901.69,1,309508.45,EMI
ORD20452,2021-05-22,Xiaomi 12 Pro,Mobile,48784.56,3,146353.68,Net Banking
ORD66066,2021-05-22,iPhone 14,Mobile,20925.94,1,104629.7,Net Banking
ORD94986,2021-05-22,Dell Inspiron 15,Laptop,89352.31,1,446761.55,Net Banking
ORD20302,2021-05-22,Samsung Galaxy S22,Mobile,70164.68,1,70164.68,Cash
ORD00044,2021-05-23,Google Pixel 7,Mobile,14762.08,2,29524.16,Net Banking
ORD67637,2021-05-23,boAt BassHeads 100,Accessories,6264.92,1,6264.92,EMI
ORD85515,2021-05-23,Asus ROG Phone 6,Mobile,26979.02,1,134895.1,EMI
ORD08613,2021-05-23,Dell Inspiron 15,Laptop,91496.75,3,274490.25,UPI
ORD88026,2021-05-23,Nokia X20,Mobile,69322.85,1,69322.85,UPI
ORD43128,2021-05-23,Vivo X80,Mobile,11356.12,2,22712.24,UPI
ORD49843,2021-05-23,Razer Blade 15,Laptop,66352.87,1,66352.87,EMI
ORD63489,2021-05-23,OnePlus 11,Mobile,36317.36,1,181586.8,Net Banking
ORD98013,2021-05-24,Xiaomi 12 Pro,Mobile,34539.9,1,172699.5,Net Banking
ORD11080,2021-05-24,Logitech Mouse,Accessories,6337.43,2,12674.86,EMI
ORD67697,2021-05-24,Nokia X20,Mobile,33833.95,1,33833.95,Cash
ORD68529,2021-05-24,Vivo X80,Mobile,56808.45,1,56808.45,Net Banking
ORD17068,2021-05-25,Asus ROG Phone 6,Mobile,62521.74,1,62521.74,Credit Card
ORD82988,2021-05-25,HP Wired Keyboard,Accessories,7439.53,1,37197.65,Credit Card
ORD20907,2021-05-25,Vivo X80,Mobile,33031.57,2,66063.14,Net Banking
ORD34860,2021-05-26,Vivo X80,Mobile,23955.12,1,23955.12,EMI
ORD74996,2021-05-26,HP Wired Keyboard,Accessories,480.11,3,1440.33,Cash
ORD82541,2021-05-26,iPhone 14,Mobile,10498.17,4,41992.68,EMI
ORD63924,2021-05-26,boAt BassHeads 100,Accessories,829.92,1,829.92,Cash
ORD36600,2021-05-26,Sandisk 64GB Pendrive,Accessories,3523.6,3,10570.8,UPI
ORD49653,2021-05-26,Xiaomi 12 Pro,Mobile,38103.75,2,76207.5,Cash
ORD60818,2021-05-26,Acer Aspire 5,Laptop,187434.87,2,374869.74,Credit Card
ORD91576,2021-05-26,MacBook Air M2,Laptop,55494.9,2,110989.8,Cash
ORD83485,2021-05-26,Razer Blade 15,Laptop,161736.17,4,646944.68,Net Banking
ORD17824,2021-05-27,JBL Bluetooth Speaker,Accessories,7668.37,3,23005.11,Net Banking
ORD44197,2021-05-27,Vivo X80,Mobile,43416.38,4,173665.52,Credit Card
ORD74065,2021-05-27,Dell Inspiron 15,Laptop,189945.16,1,949725.8,EMI
ORD00911,2021-05-27,Zebronics Webcam,Accessories,4818.28,3,14454.84,Net Banking
ORD62390,2021-05-28,Google Pixel 7,Mobile,37012.27,1,37012.27,Credit Card
ORD12419,2021-05-28,OnePlus 11,Mobile,66514,2,133028,Net Banking
ORD68556,2021-05-28,HP Wired Keyboard,Accessories,7197.97,4,28791.88,Credit Card
ORD94409,2021-05-28,Nokia X20,Mobile,36825.18,1,184125.9,EMI
ORD08250,2021-05-28,HP Wired Keyboard,Accessories,7822.7,2,15645.4,Cash
ORD74711,2021-05-28,OnePlus 11,Mobile,75200.17,2,150400.34,Cash
ORD43387,2021-05-29,Samsung Galaxy S22,Mobile,42095.19,1,42095.19,UPI
ORD61009,2021-05-29,OnePlus 11,Mobile,18130.26,1,90651.3,Cash
ORD38616,2021-05-29,Nokia X20,Mobile,76880.38,2,153760.76,Cash
ORD70734,2021-05-29,Asus ZenBook 14,Laptop,36958.31,4,147833.24,Net Banking
ORD79555,2021-05-29,Google Pixel 7,Mobile,53412.31,4,213649.24,Net Banking
ORD56092,2021-05-29,Nokia X20,Mobile,47219.7,1,47219.7,UPI
ORD11402,2021-05-30,Motorola Edge 30,Mobile,78934.78,2,157869.56,EMI
ORD12665,2021-05-30,Motorola Edge 30,Mobile,42881.82,2,85763.64,UPI
ORD96976,2021-05-30,Google Pixel 7,Mobile,70143.08,4,280572.32,Credit Card
ORD11274,2021-05-30,Razer Blade 15,Laptop,178582.57,3,535747.71,Net Banking
ORD84611,2021-05-30,Samsung Galaxy S22,Mobile,57122.28,1,57122.28,Credit Card
ORD27588,2021-05-30,Vivo X80,Mobile,75964.08,1,379820.4,EMI
ORD71042,2021-05-30,Asus ZenBook 14,Laptop,92240.95,1,92240.95,Cash
ORD27269,2021-05-30,boAt BassHeads 100,Accessories,3986.51,2,7973.02,EMI
ORD75135,2021-05-30,Samsung Galaxy S22,Mobile,22838.89,1,114194.45,EMI
ORD49311,2021-05-30,Zebronics Webcam,Accessories,655.97,1,3279.85,Net Banking
ORD84931,2021-05-30,Mi Power Bank 10000mAh,Accessories,4808.69,3,14426.07,Net Banking
ORD83034,2021-05-30,JBL Bluetooth Speaker,Accessories,4932.43,1,4932.43,Cash
ORD07036,2021-05-31,Dell Inspiron 15,Laptop,47262.41,3,141787.23,EMI
ORD22997,2021-05-31,Lenovo ThinkPad X1,Laptop,91547.62,3,274642.86,Net Banking
ORD51299,2021-05-31,Xiaomi 12 Pro,Mobile,19033.34,3,57100.02,EMI
ORD03796,2021-05-31,iPhone 14,Mobile,41810.04,1,41810.04,EMI
ORD42418,2021-05-31,Vivo X80,Mobile,65255.59,2,130511.18,Net Banking
ORD27331,2021-05-31,Vivo X80,Mobile,14994.11,1,14994.11,UPI
ORD24317,2021-05-31,Xiaomi 12 Pro,Mobile,76091.41,1,76091.41,EMI
ORD47172,2021-05-31,Xiaomi 12 Pro,Mobile,72404.5,3,217213.5,UPI
ORD61358,2021-06-01,Microsoft Surface Laptop 4,Laptop,64969.81,1,324849.05,EMI
ORD71924,2021-06-01,Samsung Galaxy S22,Mobile,48296.07,2,96592.14,UPI
ORD16590,2021-06-01,Lenovo ThinkPad X1,Laptop,163230.13,1,816150.65,Cash
ORD58040,2021-06-01,Microsoft Surface Laptop 4,Laptop,133707.83,2,267415.66,Cash
ORD52918,2021-06-01,Logitech Mouse,Accessories,4902.69,3,14708.07,Cash
ORD06091,2021-06-01,TP-Link Router,Accessories,4441.1,1,4441.1,EMI
ORD75860,2021-06-01,Samsung Galaxy S22,Mobile,53925.89,1,53925.89,Net Banking
ORD20130,2021-06-01,Asus ROG Phone 6,Mobile,50231.35,3,150694.05,Credit Card
ORD34590,2021-06-01,iPhone 14,Mobile,35865.56,1,35865.56,EMI
ORD34504,2021-06-02,Samsung Galaxy S22,Mobile,61584.39,3,184753.17,Net Banking
ORD67206,2021-06-02,Nokia X20,Mobile,34525.13,4,138100.52,EMI
ORD01242,2021-06-02,Xiaomi 12 Pro,Mobile,54528.76,1,54528.76,Net Banking
ORD47082,2021-06-02,Asus ROG Phone 6,Mobile,60228.34,1,60228.34,Cash
ORD53812,2021-06-02,Asus ROG Phone 6,Mobile,75005.04,1,75005.04,UPI
ORD12065,2021-06-03,Samsung 1TB SSD,Accessories,1695.71,2,3391.42,Cash
ORD31619,2021-06-03,Samsung Galaxy S22,Mobile,28918.41,4,115673.64,EMI
ORD55700,2021-06-03,Motorola Edge 30,Mobile,8381.28,4,33525.12,UPI
ORD99024,2021-06-03,OnePlus 11,Mobile,33759.32,4,135037.28,EMI
ORD42487,2021-06-03,Zebronics Webcam,Accessories,7589.19,2,15178.38,UPI
ORD67716,2021-06-03,Vivo X80,Mobile,18378.07,1,91890.35,Cash
ORD73458,2021-06-03,Realme GT Neo 3,Mobile,24474.31,1,122371.55,Net Banking
ORD84521,2021-06-03,Asus ROG Phone 6,Mobile,46106.04,4,184424.16,Net Banking
ORD39857,2021-06-03,Realme GT Neo 3,Mobile,38121.67,4,152486.68,UPI
ORD26775,2021-06-03,iPhone 14,Mobile,10706.02,2,21412.04,UPI
ORD30207,2021-06-03,HP Pavilion x360,Laptop,96772.06,3,290316.18,EMI
ORD86274,2021-06-04,Motorola Edge 30,Mobile,75839.39,3,227518.17,Net Banking
ORD99146,2021-06-04,Google Pixel 7,Mobile,79867.54,4,319470.16,Net Banking
ORD34184,2021-06-04,Dell Inspiron 15,Laptop,56898.13,4,227592.52,Credit Card
ORD33964,2021-06-04,Motorola Edge 30,Mobile,18095.45,3,54286.35,Cash
ORD73240,2021-06-04,MacBook Air M2,Laptop,33484.25,2,66968.5,Credit Card
ORD04543,2021-06-04,Motorola Edge 30,Mobile,27705.58,2,55411.16,EMI
ORD62391,2021-06-05,MSI Modern 14,Laptop,156825.34,1,156825.34,Cash
ORD20730,2021-06-05,Samsung 1TB SSD,Accessories,6147.27,2,12294.54,Credit Card
ORD41596,2021-06-05,Sandisk 64GB Pendrive,Accessories,7052.84,1,7052.84,EMI
ORD15995,2021-06-05,OnePlus 11,Mobile,81887.89,1,409439.45,Cash
ORD15019,2021-06-05,Xiaomi 12 Pro,Mobile,76326.25,4,305305,Net Banking
ORD99813,2021-06-05,boAt BassHeads 100,Accessories,2588.84,1,12944.2,Credit Card
ORD02536,2021-06-05,Realme GT Neo 3,Mobile,61758.49,4,247033.96,Cash
ORD76869,2021-06-05,OnePlus 11,Mobile,17555.74,3,52667.22,Net Banking
ORD52797,2021-06-06,Motorola Edge 30,Mobile,66555.68,4,266222.72,Cash
ORD96959,2021-06-06,Asus ZenBook 14,Laptop,63366.4,1,316832,Credit Card
ORD66227,2021-06-06,Sandisk 64GB Pendrive,Accessories,6856.55,3,20569.65,UPI
ORD34634,2021-06-06,Xiaomi 12 Pro,Mobile,43332.13,4,173328.52,Net Banking
ORD46293,2021-06-06,iPhone 14,Mobile,62617.83,1,313089.15,UPI
ORD91133,2021-06-06,Samsung Galaxy S22,Mobile,83855.44,1,83855.44,Cash
ORD93947,2021-06-06,Logitech Mouse,Accessories,3105.63,4,12422.52,Net Banking
ORD32605,2021-06-07,Lenovo ThinkPad X1,Laptop,103032.63,1,515163.15,Net Banking
ORD00968,2021-06-07,Nokia X20,Mobile,42022.71,4,168090.84,EMI
ORD82487,2021-06-07,iPhone 14,Mobile,47831.72,2,95663.44,Net Banking
ORD21160,2021-06-08,Motorola Edge 30,Mobile,57375.92,1,286879.6,Net Banking
ORD19390,2021-06-08,Asus ROG Phone 6,Mobile,19916.39,1,19916.39,Cash
ORD65987,2021-06-08,Xiaomi 12 Pro,Mobile,81929.5,3,245788.5,UPI
ORD47727,2021-06-08,Razer Blade 15,Laptop,159202.18,2,318404.36,Net Banking
ORD74947,2021-06-08,Sandisk 64GB Pendrive,Accessories,6865.6,1,34328,Net Banking
ORD09334,2021-06-08,Motorola Edge 30,Mobile,22883.92,4,91535.68,EMI
ORD96884,2021-06-09,Vivo X80,Mobile,13509.07,3,40527.21,EMI
ORD12586,2021-06-09,Vivo X80,Mobile,85394.03,1,426970.15,Credit Card
ORD19023,2021-06-09,iPhone 14,Mobile,82521.5,4,330086,Net Banking
ORD51527,2021-06-09,Vivo X80,Mobile,85741.9,1,428709.5,EMI
ORD16933,2021-06-09,OnePlus 11,Mobile,35237.93,2,70475.86,Net Banking
ORD42056,2021-06-09,OnePlus 11,Mobile,88456.57,1,88456.57,Cash
ORD67087,2021-06-09,Motorola Edge 30,Mobile,85004.84,2,170009.68,Cash
ORD67518,2021-06-10,Realme GT Neo 3,Mobile,25794.3,4,103177.2,Net Banking
ORD14171,2021-06-10,Mi Power Bank 10000mAh,Accessories,5264.32,2,10528.64,UPI
ORD80684,2021-06-10,Asus ZenBook 14,Laptop,99056.33,1,99056.33,EMI
ORD60988,2021-06-10,Microsoft Surface Laptop 4,Laptop,133121.96,1,665609.8,Cash
ORD11785,2021-06-10,Google Pixel 7,Mobile,33798.81,1,168994.05,Cash
ORD85142,2021-06-11,Xiaomi 12 Pro,Mobile,67861.16,1,339305.8,Credit Card
ORD25362,2021-06-11,iPhone 14,Mobile,24819.15,1,124095.75,EMI
ORD74416,2021-06-11,Google Pixel 7,Mobile,30122.12,1,30122.12,Net Banking
ORD48372,2021-06-11,Samsung Galaxy S22,Mobile,10512.11,1,10512.11,Cash
ORD67023,2021-06-11,Xiaomi 12 Pro,Mobile,21674.54,3,65023.62,EMI
ORD64541,2021-06-11,Sandisk 64GB Pendrive,Accessories,2935.83,1,2935.83,Credit Card
ORD07560,2021-06-12,Vivo X80,Mobile,57920.58,1,57920.58,Net Banking
ORD50748,2021-06-12,Google Pixel 7,Mobile,20396.46,2,40792.92,Net Banking
ORD97057,2021-06-12,Samsung Galaxy S22,Mobile,55182.5,3,165547.5,Cash
ORD00115,2021-06-12,Vivo X80,Mobile,31582.11,1,31582.11,EMI
ORD07074,2021-06-12,Razer Blade 15,Laptop,199380.94,1,199380.94,Cash
ORD72326,2021-06-12,Xiaomi 12 Pro,Mobile,28681.77,4,114727.08,Net Banking
ORD96508,2021-06-12,OnePlus 11,Mobile,86521.75,1,432608.75,UPI
ORD02905,2021-06-12,Microsoft Surface Laptop 4,Laptop,70076.81,1,70076.81,Cash
ORD42738,2021-06-13,Xiaomi 12 Pro,Mobile,25013.42,4,100053.68,UPI
ORD87739,2021-06-13,Sony Headphones,Accessories,6354.35,1,6354.35,Cash
ORD86987,2021-06-13,Logitech Mouse,Accessories,6102.44,2,12204.88,Net Banking
ORD56792,2021-06-13,Lenovo ThinkPad X1,Laptop,135284.29,4,541137.16,Credit Card
ORD05817,2021-06-13,TP-Link Router,Accessories,3451.24,1,3451.24,Net Banking
ORD44220,2021-06-13,Nokia X20,Mobile,46004.96,2,92009.92,Net Banking
ORD72426,2021-06-14,Asus ROG Phone 6,Mobile,39424.39,2,78848.78,Cash
ORD83955,2021-06-14,HP Wired Keyboard,Accessories,7143.14,4,28572.56,Cash
ORD23879,2021-06-14,Motorola Edge 30,Mobile,38204.81,2,76409.62,Credit Card
ORD91562,2021-06-14,Xiaomi 12 Pro,Mobile,73940.01,4,295760.04,Cash
ORD39188,2021-06-14,MSI Modern 14,Laptop,145575.47,1,145575.47,Net Banking
ORD87876,2021-06-15,Motorola Edge 30,Mobile,31901.34,1,159506.7,Credit Card
ORD47730,2021-06-15,Asus ROG Phone 6,Mobile,55754.88,3,167264.64,UPI
ORD53329,2021-06-15,Google Pixel 7,Mobile,16686.95,1,83434.75,Net Banking
ORD98201,2021-06-15,Mi Power Bank 10000mAh,Accessories,1567.1,3,4701.3,UPI
ORD50559,2021-06-15,TP-Link Router,Accessories,4207.97,3,12623.91,Cash
ORD52624,2021-06-15,iPhone 14,Mobile,79563.21,4,318252.84,Net Banking
ORD60612,2021-06-15,Xiaomi 12 Pro,Mobile,42457.71,2,84915.42,Net Banking
ORD03077,2021-06-15,Dell Inspiron 15,Laptop,76172.57,1,76172.57,UPI
ORD59707,2021-06-16,Nokia X20,Mobile,82044.07,4,328176.28,Credit Card
ORD33040,2021-06-16,Asus ROG Phone 6,Mobile,81400.97,1,81400.97,Cash
ORD98011,2021-06-16,Asus ZenBook 14,Laptop,36324.55,1,36324.55,Credit Card
ORD59747,2021-06-16,OnePlus 11,Mobile,33150.25,1,165751.25,EMI
ORD75174,2021-06-16,Samsung Galaxy S22,Mobile,82286.59,1,82286.59,UPI
ORD94893,2021-06-16,Nokia X20,Mobile,9839.21,3,29517.63,Cash
ORD09809,2021-06-16,Acer Aspire 5,Laptop,87838.47,4,351353.88,Cash
ORD98679,2021-06-16,Lenovo ThinkPad X1,Laptop,112554.29,3,337662.87,EMI
ORD19701,2021-06-17,Xiaomi 12 Pro,Mobile,55705.21,2,111410.42,Cash
ORD31435,2021-06-17,Asus ROG Phone 6,Mobile,14532.65,2,29065.3,EMI
ORD67513,2021-06-17,OnePlus 11,Mobile,62944.49,2,125888.98,Credit Card
ORD10323,2021-06-17,OnePlus 11,Mobile,66254.85,1,66254.85,Net Banking
ORD05469,2021-06-17,OnePlus 11,Mobile,75837.49,2,151674.98,Net Banking
ORD04754,2021-06-17,Motorola Edge 30,Mobile,76857.76,1,76857.76,EMI
ORD08049,2021-06-17,Samsung Galaxy S22,Mobile,81888.97,3,245666.91,EMI
ORD43593,2021-06-18,Sandisk 64GB Pendrive,Accessories,7405.79,3,22217.37,Cash
ORD15438,2021-06-18,iPhone 14,Mobile,36164.92,1,36164.92,Credit Card
ORD24873,2021-06-18,Acer Aspire 5,Laptop,170970.29,1,854851.45,UPI
ORD44794,2021-06-18,OnePlus 11,Mobile,82129.24,1,410646.2,EMI
ORD32044,2021-06-18,Mi Power Bank 10000mAh,Accessories,4313.57,4,17254.28,Net Banking
ORD46684,2021-06-18,Asus ZenBook 14,Laptop,165068.05,4,660272.2,Net Banking
ORD67034,2021-06-18,HP Wired Keyboard,Accessories,5842.51,1,5842.51,Net Banking
ORD96426,2021-06-18,Google Pixel 7,Mobile,64442.28,1,64442.28,Net Banking
ORD68064,2021-06-19,OnePlus 11,Mobile,24031.04,1,24031.04,Net Banking
ORD87940,2021-06-19,iPhone 14,Mobile,61153.49,3,183460.47,UPI
ORD01590,2021-06-19,Asus ROG Phone 6,Mobile,41742.02,1,208710.1,Net Banking
ORD83695,2021-06-19,Nokia X20,Mobile,62102.37,2,124204.74,Net Banking
ORD47829,2021-06-19,Realme GT Neo 3,Mobile,29567.38,2,59134.76,Net Banking
ORD21229,2021-06-19,Asus ROG Phone 6,Mobile,13174.45,1,65872.25,Credit Card
ORD56017,2021-06-20,Lenovo ThinkPad X1,Laptop,182532.2,2,365064.4,Credit Card
ORD24696,2021-06-20,Asus ROG Phone 6,Mobile,70613.71,1,353068.55,EMI
ORD45293,2021-06-20,TP-Link Router,Accessories,3339.61,3,10018.83,Net Banking
ORD39752,2021-06-20,Sony Headphones,Accessories,3392.63,3,10177.89,EMI
ORD40027,2021-06-20,Realme GT Neo 3,Mobile,26092.81,4,104371.24,Cash
ORD69061,2021-06-20,Google Pixel 7,Mobile,39427.29,2,78854.58,Cash
ORD08590,2021-06-21,MacBook Air M2,Laptop,135450.58,4,541802.32,Net Banking
ORD05531,2021-06-21,Xiaomi 12 Pro,Mobile,59116.52,1,59116.52,Cash
ORD00532,2021-06-21,MacBook Air M2,Laptop,155760.46,1,155760.46,EMI
ORD17968,2021-06-21,Nokia X20,Mobile,85884.36,1,85884.36,Net Banking
ORD81988,2021-06-21,Realme GT Neo 3,Mobile,31930.74,1,159653.7,Net Banking
ORD23899,2021-06-21,iPhone 14,Mobile,78504.83,4,314019.32,UPI
ORD82588,2021-06-22,OnePlus 11,Mobile,78132.68,4,312530.72,Cash
ORD02699,2021-06-22,Asus ZenBook 14,Laptop,92909.94,4,371639.76,Net Banking
ORD90686,2021-06-22,OnePlus 11,Mobile,27023.31,3,81069.93,Cash
ORD33145,2021-06-22,Asus ROG Phone 6,Mobile,18742.93,1,18742.93,Net Banking
ORD04073,2021-06-22,Vivo X80,Mobile,21248.28,1,106241.4,Cash
ORD59453,2021-06-22,Sony Headphones,Accessories,3311.12,2,6622.24,Cash
ORD83083,2021-06-22,Xiaomi 12 Pro,Mobile,74801.32,2,149602.64,Credit Card
ORD92132,2021-06-22,Xiaomi 12 Pro,Mobile,50742.8,4,202971.2,EMI
ORD21884,2021-06-22,HP Wired Keyboard,Accessories,3336.31,4,13345.24,Cash
ORD41797,2021-06-23,Google Pixel 7,Mobile,40450.86,2,80901.72,Cash
ORD38437,2021-06-23,Samsung Galaxy S22,Mobile,12369.18,1,12369.18,Credit Card
ORD13727,2021-06-24,Dell Inspiron 15,Laptop,44852.18,4,179408.72,Cash
ORD92074,2021-06-24,Samsung Galaxy S22,Mobile,31926.25,1,31926.25,Cash
ORD53957,2021-06-24,Sandisk 64GB Pendrive,Accessories,5946.75,2,11893.5,EMI
ORD53536,2021-06-24,Razer Blade 15,Laptop,127512.96,1,637564.8,UPI
ORD66334,2021-06-24,Samsung Galaxy S22,Mobile,78837.29,1,78837.29,Cash
ORD06108,2021-06-24,Xiaomi 12 Pro,Mobile,77710.89,4,310843.56,Net Banking
ORD32962,2021-06-24,Realme GT Neo 3,Mobile,64866.69,4,259466.76,Net Banking
ORD75793,2021-06-24,OnePlus 11,Mobile,18365.53,2,36731.06,EMI
ORD44328,2021-06-24,Realme GT Neo 3,Mobile,36073.74,1,180368.7,EMI
ORD11425,2021-06-24,Samsung 1TB SSD,Accessories,7221.83,1,7221.83,Credit Card
ORD65551,2021-06-24,MSI Modern 14,Laptop,95231.68,4,380926.72,Net Banking
ORD42107,2021-06-24,Acer Aspire 5,Laptop,120155.74,3,360467.22,UPI
ORD48788,2021-06-24,Asus ROG Phone 6,Mobile,71886.8,1,359434,Net Banking
ORD74316,2021-06-24,Asus ROG Phone 6,Mobile,20080.27,2,40160.54,EMI
ORD89306,2021-06-25,iPhone 14,Mobile,26660.23,3,79980.69,Cash
ORD11598,2021-06-25,Asus ROG Phone 6,Mobile,26214.38,2,52428.76,Net Banking
ORD88535,2021-06-25,Asus ROG Phone 6,Mobile,33897.13,1,169485.65,Net Banking
ORD04663,2021-06-25,Motorola Edge 30,Mobile,71739.2,2,143478.4,Net Banking
ORD12970,2021-06-25,Motorola Edge 30,Mobile,81449.06,3,244347.18,Net Banking
ORD63653,2021-06-25,Asus ROG Phone 6,Mobile,28347.62,3,85042.86,Cash
ORD81108,2021-06-26,Realme GT Neo 3,Mobile,12246.55,4,48986.2,Net Banking
ORD78048,2021-06-26,iPhone 14,Mobile,46786.29,1,46786.29,EMI
ORD51723,2021-06-26,boAt BassHeads 100,Accessories,846.34,3,2539.02,EMI
ORD38605,2021-06-26,Vivo X80,Mobile,29247.36,4,116989.44,Cash
ORD19210,2021-06-26,Asus ROG Phone 6,Mobile,8372.13,3,25116.39,Credit Card
ORD40854,2021-06-26,Razer Blade 15,Laptop,125230.1,3,375690.3,Cash
ORD59179,2021-06-26,Samsung Galaxy S22,Mobile,60130.78,4,240523.12,UPI
ORD03830,2021-06-26,Google Pixel 7,Mobile,40913.84,2,81827.68,Cash
ORD73174,2021-06-27,Xiaomi 12 Pro,Mobile,43354.93,3,130064.79,EMI
ORD27831,2021-06-27,JBL Bluetooth Speaker,Accessories,3691.99,4,14767.96,Net Banking
ORD77623,2021-06-28,Nokia X20,Mobile,39791.69,2,79583.38,EMI
ORD94507,2021-06-28,Samsung Galaxy S22,Mobile,8133.52,1,8133.52,Cash
ORD08981,2021-06-28,Samsung 1TB SSD,Accessories,2835.19,4,11340.76,Cash
ORD32556,2021-06-28,Lenovo ThinkPad X1,Laptop,43295.13,4,173180.52,Net Banking
ORD30085,2021-06-29,Google Pixel 7,Mobile,55859.66,1,55859.66,EMI
ORD03125,2021-06-29,HP Wired Keyboard,Accessories,2671.15,1,2671.15,Credit Card
ORD67501,2021-06-29,Lenovo ThinkPad X1,Laptop,160155.81,3,480467.43,Cash
ORD85407,2021-06-29,Xiaomi 12 Pro,Mobile,63534.18,1,317670.9,EMI
ORD08735,2021-06-29,OnePlus 11,Mobile,82221.6,4,328886.4,Net Banking
ORD78330,2021-06-29,HP Wired Keyboard,Accessories,5030.34,4,20121.36,UPI
ORD49278,2021-06-29,Samsung Galaxy S22,Mobile,41074.01,4,164296.04,EMI
ORD53811,2021-06-29,Realme GT Neo 3,Mobile,37960.57,2,75921.14,Net Banking
ORD42281,2021-06-30,Dell Inspiron 15,Laptop,174206.37,4,696825.48,Cash
ORD04096,2021-06-30,iPhone 14,Mobile,30317.73,2,60635.46,Credit Card
ORD65264,2021-06-30,Realme GT Neo 3,Mobile,57743.9,3,173231.7,Net Banking
ORD85039,2021-06-30,HP Pavilion x360,Laptop,89716.85,1,448584.25,EMI
ORD18236,2021-06-30,Asus ROG Phone 6,Mobile,58122.6,4,232490.4,Net Banking
ORD38929,2021-06-30,Google Pixel 7,Mobile,19612.19,1,19612.19,Cash
ORD55647,2021-06-30,Sony Headphones,Accessories,3992.16,3,11976.48,EMI
ORD16146,2021-07-01,Samsung 1TB SSD,Accessories,5073.02,1,25365.1,UPI
ORD51364,2021-07-01,Zebronics Webcam,Accessories,4541.92,4,18167.68,EMI
ORD41363,2021-07-01,Nokia X20,Mobile,20785.15,3,62355.45,Net Banking
ORD37962,2021-07-02,OnePlus 11,Mobile,68918.45,3,206755.35,Net Banking
ORD82963,2021-07-02,Motorola Edge 30,Mobile,57929.43,1,57929.43,EMI
ORD80658,2021-07-02,Google Pixel 7,Mobile,79728.51,1,79728.51,Net Banking
ORD81352,2021-07-02,Motorola Edge 30,Mobile,72321.22,1,361606.1,UPI
ORD64144,2021-07-02,Mi Power Bank 10000mAh,Accessories,2359.48,2,4718.96,Net Banking
ORD20784,2021-07-02,Xiaomi 12 Pro,Mobile,61284.72,4,245138.88,Cash
ORD67153,2021-07-02,Realme GT Neo 3,Mobile,43483.77,1,43483.77,Cash
ORD62751,2021-07-02,Xiaomi 12 Pro,Mobile,61430.58,2,122861.16,Net Banking
ORD55072,2021-07-02,Asus ROG Phone 6,Mobile,37789.33,1,37789.33,Cash
